Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,p_log10
Man1a2,3934.573760029096,0.3246446494126704,0.024530839612349233,13.234143410616852,5.572846737024238e-40,2.6430583531569588e-39,38.57789324845576
Man1b1,1285.351061613597,-0.10831185029416597,0.03428859334743448,-3.158830378274179,0.0015840365508916934,0.0023014787887955597,2.637993023355926
Man1c1,2700.77682502558,-1.6035342616723491,0.050507402871633286,-31.748499635742498,3.3303071032694944e-221,1.0136540620402424e-219,218.9941102349245
Man2a1,3638.434690696366,-0.5958287600116715,0.03315299624309243,-17.972093853683432,3.2231655920673613e-72,2.630557281054766e-71,70.5799522368909
Man2a2,895.4874246158125,0.86329363190992,0.045885352912026944,18.81414388519704,5.783514854242919e-79,5.177479877878478e-78,77.28588158030381
Man2b1,1123.2907442962953,-0.6310940782684926,0.035584701630545244,-17.73498299411827,2.2516440967811776e-70,1.7851006799966404e-69,68.7483372845748
Man2b2,212.65407199427202,-0.25169701960928054,0.09339559112190056,-2.6949561171550798,0.0070397901793622965,0.009690401964550939,2.013658207741218
Man2c1,672.1495904858381,-0.21344593735272663,0.048610313830047255,-4.390959871170187,1.1285136850133283e-05,1.9001971941058567e-05,4.721201327537594
Man2c1os,140.08587507213366,0.2617959211622695,0.12316975950135402,2.125488611994826,0.033545863309674115,0.04317489728513981,1.3647686869637474
Manba,315.41253441589396,-1.0228716807257947,0.07170981815702694,-14.26403952783643,3.666045352297391e-46,1.9828579095370173e-45,44.7027084059737
Manbal,893.6451763179375,-0.03227083980904668,0.03976474380936933,-0.8115440140580776,0.4170533275466175,0.45732684398884876,0.3397733058266907
Manea,1245.663861711967,0.7093079674186908,0.04544513346115457,15.608007137331668,6.42115286306206e-55,4.01755565873891e-54,53.39603809785877
Maneal,272.4398793940264,0.15450668265636847,0.0700514106630409,2.205618433575473,0.027410727300902774,0.03566611231281758,1.4477442271659107
Manf,1543.4569590357821,-0.11661935594805505,0.04824100138951548,-2.4174323208265873,0.015630440396017877,0.020792812260466663,1.682086767686139
Mansc1,28.978151714119523,0.48700194826560816,0.25007453996363144,1.9474271484671464,0.051483545910994216,0.06493695321169766,1.1875080919710053
Maoa,1464.50737308953,-0.5957913154192829,0.04811506819254839,-12.382634750407636,3.2451167386497064e-35,1.4063078485220377e-34,33.85191959945857
Maob,30.580016507182563,-0.9293621139721482,0.21944709087235187,-4.235016788227738,2.285346315041308e-05,3.773580560407002e-05,4.42324637402378
Map10,84.67580952734276,-0.36772504314739995,0.11483599645335484,-3.2021757506738404,0.001363937552525727,0.001995513914029864,2.699945239683855
Map1a,1281.688655206355,1.3213486739544378,0.04534428086369472,29.14036012449779,1.1067673908499768e-186,2.698396777585494e-185,184.56889419045126
Map1b,16120.566756531458,1.4998875813662327,0.025035898869143397,59.90947595713592,0.0,0.0,inf
Map1lc3a,317.09312103320775,0.5265013741852586,0.07796409080051613,6.753126584037238,1.4469259392368942e-11,3.241041904071099e-11,10.489315353852332
Map1lc3b,1269.124646432688,0.07406751839438698,0.03855701960205443,1.920986610449539,0.054733395541516974,0.06885141807058087,1.162087110543063
Map1s,1682.0262882739555,-0.4048619987596099,0.04120396086199104,-9.825802915298816,8.717653960699591e-23,2.767930914950701e-22,21.557844753677028
Map2,9255.445739310671,3.1280771032192436,0.06162190996494624,50.762417214894135,0.0,0.0,inf
Map2k1,3067.0989438959696,-0.24388218236876114,0.030482772279214778,-8.000656243955099,1.237578446523423e-15,3.2125301380239284e-15,14.493152789352138
Map2k2,2515.7691220102397,0.023640874056467802,0.032281990703811166,0.7323239224425152,0.46397088132383624,0.5038631587232343,0.2976873950638205
Map2k3,522.5308853150506,-0.33179427241818044,0.05041642710137932,-6.581074691211171,4.670598645574168e-11,1.0233126714925591e-10,9.98999164805097
Map2k3os,62.6074695552501,-0.4824981892598432,0.13624708852585615,-3.5413467875188953,0.00039808998157511455,0.000605778922065533,3.2176858419141623
Map2k4,5781.110278203293,0.04982713217427103,0.019228395257575047,2.5913307640501917,0.009560555208124957,0.013013723123090468,1.8855984374510282
Map2k5,6486.096995303032,0.28612102294994474,0.022710721824556326,12.598499737712954,2.1519887231565534e-36,9.558031745224373e-36,35.0196315313845
Map2k6,4993.651175219847,0.6050671328371149,0.034196820623703605,17.6936663058586,4.6920784181205113e-70,3.700972219740076e-69,68.4316841747965
Map2k7,101.19634466743133,0.289893180580055,0.12209702531050065,2.3742853672547533,0.017582955395633502,0.023276498090262568,1.6330823579772507
Map3k1,2829.2792540807745,0.25311973384861985,0.03488900008947561,7.255001094885901,4.016585863255754e-13,9.567203062040674e-13,12.019215008122897
Map3k10,498.94419025090457,0.42021891235100994,0.05980431894752075,7.0265646318915325,2.116805504868551e-12,4.9006967713757676e-12,11.309742168450914
Map3k11,676.6088709105503,0.14417679931702082,0.04509978315106926,3.196840189543186,0.0013894188134367129,0.002031071498349948,2.6922747881696383
Map3k12,588.229574374153,0.35669057808480187,0.06151276525645102,5.7986432019066925,6.685360088244473e-09,1.3440855413783054e-08,7.87157309068221
Map3k13,1178.4178984665923,1.5497677170520603,0.05123885857520447,30.245945365418905,5.898832995285204e-201,1.5980381254068449e-199,198.79641286366015
Map3k14,422.6094024098299,0.7677910218349528,0.0760421056955372,10.096919526519812,5.7004735050188244e-24,1.870001061251209e-23,22.728158146995366
Map3k15,845.7298235502035,-1.5565569545938904,0.047796155483521535,-32.56657232882544,1.2200679543394737e-232,3.953886191067151e-231,230.40297583560476
Map3k2,2421.3993601594325,0.43368248612663424,0.030051669353415394,14.431227797245343,3.2916874365790853e-47,1.8151639104091345e-46,45.74108415180028
Map3k20,5852.981254337049,-0.6242354603613155,0.0239241648335565,-26.092257125972928,4.463483574506547e-150,8.028581173472205e-149,148.09536119730856
Map3k21,35.92199859971432,-0.7928734173052774,0.2093075027284436,-3.788079294672751,0.00015181640055131245,0.00023720644043865357,3.624873523532917
Map3k3,2286.569120775214,0.18093241333946983,0.0274409060764775,6.593529121640999,4.29492460581841e-11,9.431336066787265e-11,10.025426779655923
Map3k4,3825.3163491897362,-0.03342307806997607,0.024749313329262106,-1.3504648644315564,0.1768669166509944,0.20720793563572726,0.6835936160271383
Map3k5,780.1356093025262,-1.2720322834416697,0.06271361038130321,-20.283193324505206,1.8099110148135586e-91,1.852026940207704e-90,89.73235270021432
Map3k6,33.85326057536016,-0.8561603316323751,0.19248857982922826,-4.447850009553513,8.673405761815928e-06,1.4713210778179317e-05,4.8322925433780854
Map3k7,4215.850043647156,0.07099489236991355,0.024624724505270704,2.883073569197402,0.003938154531524185,0.005534308599751034,2.2569366277335066
Map3k7cl,25.209724260861346,0.4699048663983417,0.31737983168280104,1.480575699806845,0.13871967475139543,0.16529864981698866,0.7817306937935022
