,TA_start,total,TA_ratio,QC
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_341,36391.0,49862.0,72.98343427860897,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_374,17433.0,21842.0,79.8141195861185,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_286,8741.0,13385.0,65.30444527456108,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_249,21836.0,49619.0,44.007335899554604,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_348,52657.0,63876.0,82.43628279792097,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_194,4483.0,7627.0,58.77802543595123,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_124,3095.0,5254.0,58.907499048344114,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_110,9986.0,25917.0,38.530694138982135,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_309,30563.0,36463.0,83.81921399775113,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_2,127892.0,163075.0,78.42526444887322,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_10,9840.0,16554.0,59.44182674882204,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_280,6436.0,15436.0,41.69473956983675,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_117,22345.0,30716.0,72.74710248730304,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_258,4865.0,9530.0,51.04931794333684,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_88,7828.0,14779.0,52.96704783814873,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_230,12630.0,25336.0,49.850015787811806,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_273,15121.0,31934.0,47.35078599611699,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_125,8093.0,15751.0,51.38086470700273,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_114,14899.0,26793.0,55.60780800955474,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_239,7863.0,20090.0,39.13887506222001,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_242,10010.0,16620.0,60.2286401925391,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_231,9479.0,21751.0,43.57960553537769,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_298,13520.0,28615.0,47.24794688100646,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_263,56775.0,76061.0,74.64403570818159,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_247,7443.0,16676.0,44.63300551691053,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_23,12735.0,23676.0,53.788646730866695,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_20,8488.0,19683.0,43.12350759538688,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_59,6552.0,11969.0,54.74141532291754,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_128,10789.0,31524.0,34.2247176754219,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_27,4583.0,9176.0,49.94551002615519,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_342,6311.0,8996.0,70.15340151178302,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_3,6489.0,11042.0,58.766527802934256,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_143,7800.0,15017.0,51.94113338216688,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_308,6674.0,12774.0,52.24675121340222,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_31,48532.0,60785.0,79.84206629925146,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_180,39394.0,53631.0,73.45378605657176,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_33,21106.0,33189.0,63.59335924553315,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_383,2034.0,3447.0,59.00783289817232,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_369,28109.0,48271.0,58.2316504733691,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_64,45505.0,59555.0,76.40836201830241,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_284,7959.0,10684.0,74.4945713216024,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_13,6758.0,13584.0,49.74970553592462,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_222,60343.0,110459.0,54.62931947600467,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_179,81830.0,125926.0,64.98260883375951,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_207,23865.0,41480.0,57.53375120540019,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_188,11257.0,27094.0,41.54794419428656,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_268,5259.0,7021.0,74.90385984902436,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_76,8650.0,22285.0,38.815346645725825,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_178,40563.0,61383.0,66.08181418308,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_17,11118.0,16948.0,65.60066084493745,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_366,39627.0,51557.0,76.86056209632058,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_321,7454.0,17188.0,43.36746567372586,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_148,12211.0,19049.0,64.10310252506693,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_367,19422.0,28645.0,67.80240879734684,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_319,18737.0,39758.0,47.12762211378842,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_288,5908.0,15825.0,37.333333333333336,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_225,33715.0,77949.0,43.25263954637006,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_40,34682.0,45218.0,76.69954442920961,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_153,24209.0,35021.0,69.12709517146854,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_228,14229.0,36037.0,39.484418791797324,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_8,16895.0,25916.0,65.19138755980862,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_354,29498.0,39690.0,74.32098765432099,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_237,10642.0,21321.0,49.91323108672201,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_320,9320.0,18793.0,49.5929335390837,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_123,30868.0,49856.0,61.914313222079585,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_38,18255.0,25927.0,70.40922590349828,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_277,14460.0,28977.0,49.901646133140076,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_48,9890.0,13604.0,72.69920611584828,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_262,18487.0,26452.0,69.8888552850446,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_327,6601.0,9811.0,67.2816226684334,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_191,9031.0,19925.0,45.324968632371395,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_279,80414.0,132832.0,60.53812334377259,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_93,61996.0,77927.0,79.55650801391046,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_333,19492.0,29399.0,66.30157488349944,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_209,18851.0,37511.0,50.254591986350675,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_101,14473.0,21734.0,66.59151559768105,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_259,19494.0,37870.0,51.476102455769734,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_297,14097.0,32749.0,43.045589178295515,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_313,6815.0,11844.0,57.53968253968254,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_131,13400.0,31545.0,42.47899825645903,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_211,24296.0,41892.0,57.996753556765015,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_183,33311.0,54203.0,61.45600797003856,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_87,9900.0,17478.0,56.64263645726055,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_95,7463.0,14047.0,53.12878194632306,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_15,15821.0,26212.0,60.357851365786665,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_177,19656.0,35790.0,54.920368818105615,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_100,36575.0,46644.0,78.41308635623017,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_248,12057.0,27058.0,44.55983442974351,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_323,6930.0,18372.0,37.720444154147614,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_245,10029.0,16575.0,60.50678733031675,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_192,36997.0,63407.0,58.34844733231347,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_246,4597.0,9437.0,48.712514570308365,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_267,6977.0,11394.0,61.23398279796384,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_358,12067.0,19813.0,60.904456669863215,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_229,10956.0,18174.0,60.2839220864972,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_156,7556.0,10932.0,69.11818514452982,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_360,19956.0,26019.0,76.69779776317307,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_371,40495.0,53424.0,75.79926624737946,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_84,9171.0,13698.0,66.95137976346912,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_118,5051.0,8290.0,60.92882991556091,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_218,21026.0,39016.0,53.89071150297314,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_235,12407.0,27940.0,44.405869720830346,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_233,9669.0,25056.0,38.589559386973185,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_37,8115.0,12404.0,65.42244437278298,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_67,12488.0,18340.0,68.09160305343511,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_151,17211.0,27448.0,62.70402215097639,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_278,15663.0,26158.0,59.878431072711976,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_378,4656.0,7246.0,64.2561413193486,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_77,4595.0,8254.0,55.66997819239157,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_375,8557.0,11669.0,73.33104807609907,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_32,23358.0,36979.0,63.16558046458801,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_226,16448.0,43065.0,38.19342853825612,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_50,19244.0,27039.0,71.17127112689079,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_12,1668.0,2503.0,66.64003196164603,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_65,26751.0,34950.0,76.54077253218884,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_24,13083.0,23059.0,56.73706578776183,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_380,3770.0,5300.0,71.1320754716981,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_314,8688.0,20558.0,42.26092032298862,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_370,15353.0,27522.0,55.784463338420174,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_158,4830.0,11056.0,43.686685962373375,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_331,52678.0,75225.0,70.02725157859754,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_89,3822.0,6612.0,57.80399274047186,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_208,17578.0,25623.0,68.6024275065371,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_253,731.0,1313.0,55.67402894135567,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_155,11570.0,25435.0,45.488500098289755,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_300,7861.0,14920.0,52.687667560321714,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_381,6502.0,8729.0,74.48734104708443,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_334,13863.0,26310.0,52.69099201824401,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_159,7162.0,11883.0,60.27097534292687,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_236,5612.0,13824.0,40.59606481481482,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_296,11137.0,24314.0,45.80488607386691,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_361,54199.0,74206.0,73.03856830984017,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_302,8311.0,9976.0,83.30994386527667,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_256,20212.0,42122.0,47.98442619058924,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_74,17016.0,22592.0,75.31869688385268,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_152,33249.0,50743.0,65.52430877165322,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_170,8478.0,20591.0,41.17332815307659,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_265,13478.0,23955.0,56.263828010853686,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_28,7835.0,13956.0,56.14072800229292,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_119,6611.0,8950.0,73.8659217877095,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_199,39216.0,63821.0,61.44685918428103,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_216,6885.0,10036.0,68.60302909525707,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_113,10729.0,16096.0,66.65631212723659,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_173,24785.0,69621.0,35.59989083753465,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_81,8529.0,11737.0,72.66763227400529,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_168,6243.0,14929.0,41.81793824100743,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_344,4004.0,8118.0,49.32249322493225,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_127,20083.0,49628.0,40.46707503828484,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_172,6675.0,13331.0,50.07126247093241,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_210,11926.0,23187.0,51.43399318583689,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_261,19183.0,25026.0,76.65228162710781,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_238,5924.0,11210.0,52.845673505798395,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_136,2760.0,7191.0,38.38130997079683,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_316,13177.0,28069.0,46.94502832306103,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_7,6237.0,8341.0,74.77520680973504,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_384,19488.0,30225.0,64.47642679900744,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_85,17684.0,24435.0,72.37159811745447,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_197,39990.0,52347.0,76.3940626970027,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_90,15202.0,29223.0,52.02066865140471,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_162,24577.0,45943.0,53.494547591580876,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_126,9817.0,19794.0,49.59583712236031,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_133,14360.0,19245.0,74.6167835801507,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_214,54587.0,78647.0,69.40760613882284,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_14,9260.0,17055.0,54.294928173556144,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_213,9577.0,16524.0,57.95812152021303,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_69,1334.0,2827.0,47.187831623629286,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_353,3069.0,4294.0,71.47182114578482,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_329,9841.0,20098.0,48.965071151358345,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_379,9243.0,15418.0,59.94940978077572,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_139,8072.0,26290.0,30.70368961582351,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_299,29957.0,47353.0,63.263151225899094,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_241,5470.0,8100.0,67.53086419753086,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_161,36685.0,56736.0,64.65912295544275,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_18,10767.0,18736.0,57.46690862510675,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_357,20092.0,23601.0,85.13198593279945,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_189,11425.0,23618.0,48.37412143280549,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_96,4479.0,6353.0,70.50212498032425,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_301,9221.0,13784.0,66.89640162507254,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_185,10888.0,27985.0,38.906557084152226,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_281,31852.0,57091.0,55.79163090504633,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_336,3552.0,5191.0,68.4261221344635,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_219,3565.0,10151.0,35.1196926411191,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_340,7072.0,10912.0,64.80938416422288,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_5,24754.0,37781.0,65.51970567216325,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_147,9937.0,13114.0,75.77398200396523,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_328,13845.0,22453.0,61.66213868970739,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_129,25827.0,51474.0,50.17484555309477,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_94,4229.0,8367.0,50.54380303573562,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_45,6678.0,11285.0,59.17589720868409,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_78,18867.0,27304.0,69.09976560210958,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_154,7656.0,16177.0,47.32645113432651,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_112,5814.0,11496.0,50.57411273486429,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_251,7015.0,12468.0,56.26403593198588,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_107,50705.0,68327.0,74.2093169610842,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_255,88288.0,115526.0,76.42262347869743,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_47,7535.0,11081.0,67.99927804349788,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_195,132.0,408.0,32.35294117647059,bad
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_365,8023.0,11727.0,68.41476933572098,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_44,1538.0,2796.0,55.0071530758226,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_182,7451.0,17689.0,42.12222285035898,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_35,4184.0,7614.0,54.95140530601523,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_9,32241.0,46699.0,69.04002227028417,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_134,86.0,219.0,39.26940639269406,bad
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_377,22137.0,29399.0,75.29847954012041,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_80,19541.0,30635.0,63.78651868777542,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_330,3139.0,4062.0,77.27720334810438,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_70,8674.0,13105.0,66.1884776802747,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_25,6.0,118.0,5.084745762711865,bad
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_356,13345.0,19827.0,67.30720734352145,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_326,13338.0,18583.0,71.77527848033148,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_122,18897.0,29814.0,63.382974441537534,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_187,33268.0,63837.0,52.113977787176715,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_146,4824.0,7585.0,63.59920896506262,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_130,13671.0,18834.0,72.58681108633323,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_157,123.0,259.0,47.49034749034749,bad
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_181,13048.0,19974.0,65.32492239911886,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_144,4962.0,6964.0,71.2521539345204,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_287,1553.0,2880.0,53.923611111111114,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_19,7820.0,10652.0,73.41344348479159,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_163,6776.0,11809.0,57.37996443390634,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_274,9397.0,12585.0,74.66825586015098,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_363,15981.0,26337.0,60.678892812393215,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_137,12986.0,20720.0,62.673745173745175,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_264,3694.0,7207.0,51.25572360205356,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_324,5065.0,8800.0,57.55681818181818,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_26,4861.0,7791.0,62.392504171479914,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_275,32228.0,49681.0,64.86986976912704,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_105,166.0,328.0,50.609756097560975,bad
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_176,17258.0,40081.0,43.05780793892368,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_223,31152.0,52056.0,59.84324573536192,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_215,25998.0,32703.0,79.49729382625446,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_57,2812.0,4554.0,61.74791392182697,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_260,31615.0,39252.0,80.54366656476103,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_29,4956.0,8318.0,59.5816301995672,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_160,16135.0,32612.0,49.475653133815776,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_121,22.0,87.0,25.287356321839084,bad
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_73,1.0,22.0,4.545454545454546,bad
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_58,10437.0,17813.0,58.592039521697636,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_289,3164.0,5315.0,59.52963311382879,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_106,11878.0,16451.0,72.20229773266063,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_169,9.0,54.0,16.666666666666664,bad
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_115,5335.0,11081.0,48.14547423517733,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_164,11120.0,17648.0,63.00997280145059,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_22,7038.0,11200.0,62.83928571428572,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_54,44606.0,57317.0,77.82333339148944,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_11,16645.0,23413.0,71.09298253107248,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_167,6132.0,8667.0,70.75112495673244,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_175,9900.0,27457.0,36.05637906544779,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_351,9673.0,13807.0,70.05866589411168,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_306,9988.0,15233.0,65.56817435830105,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_349,5532.0,9027.0,61.28281821203058,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_141,187.0,447.0,41.83445190156599,bad
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_56,3924.0,5452.0,71.97358767424798,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_75,3526.0,6754.0,52.20610008883625,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_204,6989.0,10614.0,65.84699453551912,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_51,46802.0,64707.0,72.3291143152982,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_364,186.0,331.0,56.19335347432024,bad
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_142,4962.0,8067.0,61.509854964670886,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_52,6994.0,10118.0,69.12433287210912,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_347,34056.0,43565.0,78.17284517387812,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_132,6438.0,10613.0,60.661452935079616,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_352,10267.0,11620.0,88.35628227194492,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_102,1699.0,4495.0,37.79755283648498,good
PZ-MB-TChIC-Gastd4-rep4-H3K27me3-3_97,4.0,146.0,2.73972602739726,bad
