Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,p_log10
0610009B22Rik,154.50953924871638,0.19465451327319172,0.09102443424641606,2.1384863842848434,0.03247728803938818,0.040163514866496094,1.3961682873887469
0610009E02Rik,70.9419082415661,-0.23139465532951461,0.12795631413953262,-1.8083879399432021,0.07054614360783362,0.08434105782817732,1.073960956249076
0610009L18Rik,39.28251874415891,0.7669816780635387,0.16770089449241124,4.573509762037947,4.796213212529372e-06,7.591995788677147e-06,5.119644041486294
0610012G03Rik,204.72783393740326,0.5914117902007673,0.08043518511350012,7.352650327916081,1.9431479791749963e-13,4.0641186804627155e-13,12.391033618264125
0610030E20Rik,271.5893479825465,0.08580154105796148,0.06927363432733209,1.2385887053728357,0.21549785297731905,0.24262345684858996,0.6150672138262429
0610038B21Rik,76.13608355841303,-0.015490211811843228,0.1384237780785387,-0.11190426982172393,0.9108993110431395,0.9206843622359857,0.03588923324940134
0610040B10Rik,35.02384588291173,-0.4084945255902549,0.19699004710013648,-2.0736810392385143,0.03810894329382638,0.04680045667662889,1.3297499090803144
0610040F04Rik,96.32159108462777,-0.8064180128932599,0.13970113340786694,-5.772451469945256,7.812644970949329e-09,1.3982858896869538e-08,7.854404024856522
0610040J01Rik,95.83737390630306,0.3085545886049999,0.13967043605721643,2.209161776215831,0.027163390507244135,0.03384198458840489,1.4705441766459983
0610043K17Rik,66.3193100308277,1.0628496263549105,0.15874201075436667,6.6954527116299225,2.150049674960195e-11,4.2260200475004373e-11,10.374068447061708
1110002J07Rik,43.01029198849611,-0.837769545950265,0.1791956473444232,-4.675166826680947,2.9371475725825067e-06,4.699046961104176e-06,5.327990214724548
1110002L01Rik,674.7803818506978,-0.4185685160827515,0.046559960542179764,-8.989881245787577,2.4749770814737056e-19,6.101125877943858e-19,18.21459001458597
1110004F10Rik,999.3398162953273,-0.41180582589793807,0.0439150815055833,-9.37732122495507,6.767008758910122e-21,1.73270819785488e-20,19.76127456984918
