,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,p_log10
10877,Ptprb,297.3920414721331,2.849568222712371,0.1374195033903199,20.736272162318844,1.6308546311929576e-95,1.5072190129938756e-94,93.82182363605716
10348,Plxna4,2574.231025549808,2.8510430504388955,0.0601043518924906,47.43488550610428,0.0,0.0,inf
9934,Pdgfrb,1026.1481075439742,2.854076559364818,0.0497516967160608,57.36641657978797,0.0,0.0,inf
2025,CJ186046Rik,132.29832403172583,2.855030340013951,0.1428465580347819,19.98669326928252,7.190591494382031e-89,6.167885082952653e-88,87.20986372644614
9766,Pappa,1073.2036351713334,2.85724506071802,0.0546969748266397,52.23771643265395,0.0,0.0,inf
1300,Arhgap25,60.148990391223265,2.8614702502643614,0.2269064980249193,12.610790238145182,1.8413736381960457e-36,7.476695650660472e-36,35.126290297557
4684,Fendrr,187.2554100072647,2.8746913491024393,0.1297045418423354,22.163382316995655,7.750512181851475e-109,8.140152528237868e-108,107.08936745732808
2980,Col5a2,189.31966617298136,2.876099449941259,0.1574655042539377,18.264949288849312,1.5735905676422244e-74,1.1385608068603068e-73,72.94364377016197
13718,Tmod1,167.47355844372228,2.894354170304088,0.1215531684934874,23.811425125122604,2.5432441889843397e-125,3.175858132829837e-124,123.49813890596324
6826,Hlx,48.91483533540912,2.901090442233091,0.2237235105837653,12.967302518466784,1.875138964359196e-38,7.940460570472646e-38,37.10015430646286
2811,Clec1a,23.502819038351944,2.908411750199331,0.3539638932714317,8.21669047461025,2.0919608775520714e-16,5.222101431852991e-16,15.282154696881856
3350,D030045P18Rik,45.35242578593118,2.918935507268473,0.2527128517341598,11.550403896114608,7.347432863763464e-31,2.6605932220923346e-30,29.575021519625555
8632,Mpl,27.886472612177496,2.925923676000154,0.3287359541692111,8.900528338601156,5.558147208857632e-19,1.4971797161438237e-18,17.824726065358366
7287,Islr,103.0670026908402,2.944637512254637,0.1636746389547843,17.990798886491525,2.3001780474072375e-72,1.6238350021058797e-71,70.78945810152058
8973,Nab2,126.8337316313448,2.956297038723999,0.1360593156264279,21.728001681567868,1.1155202475928344e-104,1.1314667491559205e-103,102.946358204299
3980,Ecscr,93.12196706028556,2.958549920497312,0.1830474911112778,16.162744993313,9.235597875020077e-59,5.376200396282954e-58,57.26952455145389
10985,Rab27b,170.81050281056778,2.9635257534111865,0.1693571620915517,17.4986739079222,1.4664375797606216e-68,9.876963873829523e-68,67.00537653471223
10281,Plek,135.96941135818832,2.9665816858139116,0.2588315829950836,11.461436241612988,2.0606889111501617e-30,7.404533760788574e-30,29.130502282381332
9288,Nlrc3,55.53672607725431,2.977232973970141,0.2291479130563847,12.992625305898182,1.3472500166878763e-38,5.728696080348863e-38,37.2419442173958
13899,Treml2,20.45376243592012,2.979188449886207,0.3642477563153513,8.179016612272399,2.8616965886418785e-16,7.10784681002081e-16,15.148261940782264
8433,Mfap4,612.1150456425389,2.9795566543275083,0.0733799451703647,40.604509139519415,0.0,0.0,inf
7137,Il31ra,133.27195970128287,2.9797680429473243,0.1623593135009796,18.352923393762353,3.128194681843892e-75,2.2751447102669066e-74,73.64299097488745
12495,Smyd1,176.86869798116655,2.9897537159178293,0.167445777173766,17.8550559254488,2.6401612069005873e-71,1.8402246311746648e-70,69.73512916061809
5516,Gm17057,26.63647432448413,2.991035572112438,0.2961000889692906,10.101434222880789,5.444009632064857e-24,1.677434786970234e-23,22.77535435474138
12833,St3gal1,1755.1392226235723,2.994908154808283,0.0531934358935938,56.30221294219805,0.0,0.0,inf
3314,Cygb,29.036120419511132,3.005321397751597,0.2977129013930145,10.094696547208867,5.831114103437023e-24,1.7952742221679633e-23,22.74586920498073
6280,Gm6878,20.560891074368698,3.01270535023482,0.3889882664116855,7.744977446302517,9.559881376978712e-15,2.258608156534314e-14,13.646159107820605
12517,Sned1,1194.1196205743424,3.0180098500324406,0.1198825710106707,25.17471743047459,7.57998262843079e-140,1.0786413357666253e-138,137.9671229406663
5142,Gja4,33.1483223084852,3.0245301109791156,0.326086072236281,9.275250826375528,1.7720161489037784e-20,4.983330163410315e-20,19.302480338316172
3996,Ednra,1172.39652911468,3.0274071663405455,0.060752442697931,49.83185913022796,0.0,0.0,inf
3289,Cxcl12,1162.895273164852,3.03194193640687,0.0757167640155523,40.043205435775135,0.0,0.0,inf
14699,Wnt2,115.212340651137,3.0460459388887364,0.1464596653666315,20.7978485493845,4.5266277224448315e-96,4.218915680537715e-95,94.37479915436288
3074,Cpa5,24.752773776063336,3.0601358810431414,0.3195529305746763,9.576303604976696,1.0058032859384069e-21,2.9230564729319838e-21,20.534162794069243
7180,Inka1,179.30139586911858,3.073239559509273,0.1189278172832715,25.84121721656751,3.054148887910145e-147,4.619325189307711e-146,145.33542146339738
6634,Gypa,41.97586219036198,3.074340293547671,0.3260990934448741,9.427626004938212,4.1947524092834685e-21,1.1984895684865018e-20,19.921365741662424
2983,Col6a3,142.82983711133434,3.0748869688829785,0.1962611096931618,15.667326928347205,2.5299803817605758e-55,1.4083191590009976e-54,53.85129891246257
14721,Wt1,794.8965536562433,3.095600845623547,0.0841183395390335,36.80054626122395,1.8094879066577262e-296,6.331973931547502e-295,294.1984608817769
8969,Naalad2,279.1529369400275,3.095757776644521,0.1048738129929343,29.518882629480537,1.6480142258676027e-191,3.33874671522151e-190,189.4764165262448
7908,Loxl1,171.74677455775168,3.104749150929786,0.1286227602521145,24.138411777543432,9.881958246433787e-129,1.270054349919374e-127,126.89617769371723
7772,Ldb2,1348.4339979266597,3.1203571328434414,0.1082245440402154,28.832250211966148,8.459250887658365e-183,1.628088573965948e-181,180.78832197159775
5261,Gm11638,38.18618983087999,3.131636057587218,0.2799390439605085,11.18684987017746,4.7293858105560033e-29,1.6467289309165714e-28,27.78337788443432
2831,Clmp,1547.4532047043424,3.134798646311494,0.0484930665468709,64.64426503697295,0.0,0.0,inf
4777,Flrt2,1625.6280994119852,3.136797625861163,0.0704578736906113,44.52018577278111,0.0,0.0,inf
6236,Gm49959,28.92375800728838,3.1370127954658984,0.3073458312961375,10.20678491794244,1.848898815417401e-24,5.767320717378793e-24,23.23902589705191
10050,Pgm5,277.62310794597437,3.1689150076189367,0.1104272446337721,28.696858444023704,4.175649420060224e-181,7.927555378627282e-180,179.1008607154884
3787,Dok4,334.020918853206,3.1720447415068076,0.1090300412283909,29.09330956650891,4.362385172422503e-186,8.578243231135285e-185,184.06660164375305
7440,Kcne3,24.98755742164619,3.179843343930844,0.3333251981440104,9.5397628551233,1.4315929947403289e-21,4.141720657650665e-21,20.38281919586554
1859,Bmp4,234.78987382045224,3.183435788323347,0.1049938259383096,30.32021892595677,6.206890020286566e-202,1.3291722620633137e-200,199.8764187304076
5604,Gm20661,73.30289225622687,3.184404283562755,0.201085862087013,15.83604262633249,1.7552542858649058e-56,9.917669812646589e-56,55.003590354699135
1094,Angpt1,965.2496432717692,3.1848984029707816,0.0841891110434201,37.8302890183528,0.0,0.0,inf
8370,Mef2c,1952.9085191556785,3.20100383280169,0.0529956116299898,60.40129992556334,0.0,0.0,inf
662,Abi3bp,166.8729973486749,3.2196953791667067,0.1431843684104122,22.486360871027692,5.644318637395402e-112,6.090089282409041e-111,110.2153763404421
7972,Lrrc32,70.42050940498217,3.2266377036641507,0.1993674852958743,16.184372787145357,6.500894330222437e-59,3.794324109265915e-58,57.420865574645624
9202,Nfe2,40.28956657676252,3.2382132696789045,0.2555077917625348,12.673638041881915,8.278407409235475e-37,3.384562901752486e-36,35.470497410173564
9364,Npbwr1,30.380314363300624,3.239463075547063,0.3268343077547315,9.911637177263763,3.7052409059624704e-23,1.1203769487255332e-22,21.950635835178964
12622,Sox10,50.32182365275884,3.247544354024138,0.285034318892136,11.393520494818342,4.504160691608361e-30,1.6049655674310098e-29,28.794534280414947
5025,Gata1,28.988115996957006,3.265209785320767,0.3044885888426332,10.72358671217168,7.888372914487516e-27,2.609178899341875e-26,25.583496142312836
8280,Mc2r,23.514296831281246,3.270057521681186,0.3637538586924785,8.989753492747765,2.4778555576450685e-19,6.742937790926321e-19,18.171150847023945
998,Alas2,76.03280111981496,3.2717517928134945,0.2102859864315951,15.558582140126472,1.391473064660571e-54,7.681789450189607e-54,53.11453760056501
13490,Tlx1,40.45468123871997,3.275384816084752,0.2627381352723678,12.466347196570156,1.139299576574256e-35,4.5598636809237904e-35,34.34104814056089
1096,Angptl1,52.01413105845638,3.2947965033789512,0.2507957850089434,13.137367931687765,2.011007950036486e-39,8.687847757214303e-39,38.06108779811216
13220,Tbx18,86.51229753176649,3.3110442603466983,0.1929081453775003,17.163838540188873,4.952919393715737e-66,3.229991524991157e-65,64.49079861719038
7713,Lama4,313.81032040310873,3.3122363562505885,0.1733769443835028,19.10424923007095,2.3275114742893803e-81,1.830270386600285e-80,79.73748474702681
12096,Six2,418.2927156847058,3.318967793827565,0.0825528341202647,40.20416535902838,0.0,0.0,inf
7460,Kcnj2,50.77428772971086,3.3209073912568687,0.2582761449163501,12.85797181281468,7.758576386038344e-38,3.238243443096568e-37,36.4896905051752
11131,Rasip1,207.49328277020632,3.339608139961231,0.1458570878587951,22.89644054318649,5.041505315617404e-116,5.728712719155806e-115,114.24194295600375
6681,Has2,1880.169388389709,3.3415905883764294,0.0579080564228654,57.70510693667442,0.0,0.0,inf
5194,Gm10030,21.474156482439124,3.345443686900568,0.3927350390616222,8.51832241628853,1.6188101808581268e-17,4.178511375469e-17,16.378978411183372
3650,Dlc1,6657.154981312978,3.3460768655630484,0.0440792091129864,75.91054678377249,0.0,0.0,inf
10040,Pgf,110.18561862032357,3.351453552270059,0.1893062350449785,17.703873047149052,3.9143755430009154e-70,2.6906089390886197e-69,68.57014941926988
5548,Gm17745,19.671685883517572,3.355374383420535,0.3749796470219453,8.948150679826536,3.6148737192219515e-19,9.805886302829525e-19,18.00851314661299
6778,Heyl,76.3039208464305,3.3581479745695457,0.199214217741111,16.85696941035418,9.32494272092168e-64,5.86264365349249e-63,62.23190650254471
3994,Edil3,3131.8397815208905,3.382336920870418,0.0458038539003471,73.84393741690768,0.0,0.0,inf
2804,Cldn5,93.38312876695596,3.3858659864025804,0.1798027332419314,18.831003986167264,4.207086457626132e-79,3.208346220310528e-78,77.49371877210322
4139,Elk3,1949.7345640709705,3.424848172921694,0.0526783308138103,65.01436397114963,0.0,0.0,inf
2397,Cd34,190.30578802500932,3.429130347953479,0.1527587888875051,22.448006906357215,1.3383939970524605e-111,1.4410665994836878e-110,109.84131594762466
2092,Camk2a,255.5225624424332,3.4457039937139236,0.1098005713231409,31.381475999549068,3.6213255169541696e-216,8.44811348250657e-215,214.0732402609448
3887,Dusp27,126.38743351777909,3.4516907180212977,0.1660928302566834,20.781696071329385,6.33796006514191e-96,5.878648862830722e-95,94.23072247984992
8946,Myzap,237.86670092158263,3.4555354968642304,0.1316554547690797,26.24680840550929,7.773156143595614e-152,1.2150587324156515e-150,149.91540272902242
14179,Twist2,1249.2646913010935,3.473031212915066,0.058215241837953,59.65845203533701,0.0,0.0,inf
12856,Stab2,173.57201685277505,3.4747081385896257,0.2465517092366279,14.093222672631224,4.1804054815839774e-45,2.0020436454105282e-44,43.69852645894744
7964,Lrrc17,26.589480121874814,3.474960783567696,0.3334663753044405,10.42072317005037,1.994309702660414e-25,6.369298172964611e-25,24.195908419532923
1248,Apold1,27.119099323890225,3.491119008063157,0.3463310613980544,10.08029425362645,6.752360272369761e-24,2.076000221918475e-23,22.682772604398743
2957,Col15a1,207.73340802586836,3.495478625100629,0.1436063241063094,24.34070119720482,7.272919274433547e-131,9.53030962284709e-130,129.02089298967545
10352,Plxnd1,1111.4009829181311,3.5012546305263155,0.0785101985501675,44.59617597692144,0.0,0.0,inf
14144,Tubb1,30.39340903839845,3.5553311951534874,0.409571081161974,8.680620675333893,3.936148472273212e-18,1.0366896686211195e-17,16.984351229508516
4826,Foxf2,52.14810397532199,3.567052720747389,0.2495013455240217,14.296727391411828,2.2934361753743743e-46,1.1192404688506888e-45,44.95107659526319
2962,Col1a2,292.8635411685193,3.568466465847719,0.1300316934352395,27.443051548236152,8.409470501587805e-166,1.4467108079658928e-164,163.8396182740342
14178,Twist1,547.7719865200474,3.571330930221498,0.0779330869081789,45.82560593845404,0.0,0.0,inf
9848,Pcdh19,1500.7227741074769,3.576674361301116,0.0758896711758883,47.12992303012505,0.0,0.0,inf
2243,Ccdc141,599.8165396345862,3.581579737907262,0.0944761590697668,37.90987877970788,0.0,0.0,inf
1321,Arhgdib,106.78190709478326,3.586818903205132,0.184760280610636,19.413365748041898,5.949896604534122e-84,4.783841149870072e-83,82.32022324977221
8892,Myh6,132.7977385166235,3.589294201759898,0.1942299254723473,18.47961478145605,3.013249612280615e-76,2.2241133403779787e-75,74.65284308496474
7021,Icam2,73.72739860554361,3.5978854692521525,0.2091200587532413,17.204879774338647,2.44082839590102e-66,1.5998907965810137e-65,64.79590965988208
8576,Mmp9,157.37998609352692,3.5992271190136016,0.1456523094366662,24.71108857068035,8.128398957621263e-135,1.1075483075265007e-133,132.95563732222936
6365,Gng11,59.57625667690677,3.6137279459792815,0.2457247820636954,14.706404114512756,5.864180557556906e-49,2.970091711996832e-48,47.52723014011067
161,2610027K06Rik,114.35772993519784,3.6319842279283168,0.1678529455198881,21.63789391171559,7.903148037142767e-104,7.9428701258412e-103,102.10002253855744
3398,Dact1,1085.9211125969086,3.660991518475766,0.0638869478974265,57.30421688564083,0.0,0.0,inf
5812,Gm30624,142.74594734305197,3.662923267594022,0.1573211443409044,23.283095752575456,6.577022023813845e-120,7.777757918637619e-119,118.1091455783184
7092,Igfbp4,2590.5623888711716,3.689794834211326,0.0599317726684981,61.56658930515478,0.0,0.0,inf
6500,Grap,61.73710610259152,3.693210546172369,0.2439152029169737,15.141370861698608,8.63938707803528e-52,4.5885009603487144e-51,50.33832917306412
4825,Foxf1,117.06921265760256,3.694710757607801,0.1832283350535666,20.1645163480182,2.006994575168771e-90,1.7498128807402925e-89,88.7570083908605
