,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,p_log10
6130,Hcn1,532.8460940318336,2.669157399539848,0.0832244133672794,32.07180791723376,1.0903249838063672e-225,2.4532312135643263e-224,223.61026151822531
4537,Foxj1,62.5309844196698,2.6693422883899394,0.2205614511264036,12.10248787699597,1.0245820039563117e-33,3.43185234334881e-33,32.46447140609383
12658,Tmc4,193.2644321990285,2.678717931364487,0.1032255024800974,25.9501563761432,1.8109241526377502e-148,2.324206463394242e-147,146.63372529541675
1536,B4galnt3,1203.0789884808892,2.678767110083838,0.0460217992256448,58.20648377847732,0.0,0.0,inf
4876,Gm10000,40.72880547697526,2.680145879479359,0.2039523861785358,13.14103712977995,1.915827447330435e-39,7.151040626434311e-39,38.145630754641815
3893,Elovl7,405.74476736229616,2.685069684366547,0.0810917277126503,33.111511619053516,2.0293977681384118e-240,5.0095355469038485e-239,238.30020253735972
10148,Pwwp3b,2414.5891285573957,2.685139773975544,0.0404237344698864,66.42483207423179,0.0,0.0,inf
1128,Apoe,4240.605734650338,2.691718913867429,0.0577163929717371,46.636991247625666,0.0,0.0,inf
4824,Gipc2,173.58139138061964,2.6925196608697175,0.126910890566977,21.215828277942354,6.821478254693736e-100,5.584362706808602e-99,98.2530263818516
9104,Pcgf5,1465.206260650083,2.7000881321242165,0.0481929119848592,56.02666493721114,0.0,0.0,inf
10244,Rab6b,967.7774567758815,2.7009049456204215,0.0734757996800432,36.75910922210776,8.316288039680719e-296,2.8287092416660475e-294,293.5484116906588
1972,Car2,1238.980178136109,2.706979321386348,0.0690091719830617,39.22637011281303,0.0,0.0,inf
12100,Stox1,495.8746820336492,2.711481247766122,0.0966537451250391,28.05355596162703,3.6148366199112076e-173,5.693367676360153e-172,171.24463076864618
10095,Ptpn18,138.37219832394385,2.7146498013749896,0.1128721824518448,24.05065395570918,8.217278877027923e-128,8.826417414984033e-127,126.0542155379428
6954,Kifc3,582.4415154735086,2.717908510317701,0.0710867189740897,38.23370313811144,0.0,0.0,inf
477,AA986860,117.4582282554508,2.7199972438966813,0.1194044264051962,22.779701940583266,7.288489447762477e-115,6.95261435800384e-114,113.15785185904178
9982,Prxl2a,757.586825735053,2.726866566361408,0.0551722613086475,49.42459311404018,0.0,0.0,inf
7568,Marveld2,406.43185865595075,2.7284881660184785,0.0808156043116486,33.761897708475054,7.152094112911505e-250,1.87742470463927e-248,247.72643747164224
12808,Tmem30b,47.93849214590903,2.7323461101506408,0.1816200523474511,15.044297558749088,3.763066993445594e-51,1.702899460806579e-50,49.76881099202909
3947,Enpep,36.63305215973371,2.739544729161596,0.2172217711646639,12.611741053731198,1.8192901055609056e-36,6.369053788252603e-36,35.195925083373304
5910,Gpr50,55.29269784939843,2.74057037062556,0.26238882532549,10.44469164121573,1.549581496306626e-25,4.412150890446651e-25,24.35534964360995
1176,Arhgap18,1442.6536736348498,2.742264574908914,0.0387936711150659,70.68845242243462,0.0,0.0,inf
10370,Rax,27.182999127369325,2.745011313879027,0.289985719387389,9.466022394751082,2.9070309271178732e-21,7.51389192542597e-21,20.124135055816243
3457,Dnah9,276.7411413506913,2.7458432507852875,0.2318644890831566,11.842448413049182,2.354766132798509e-32,7.717837879269485e-32,31.112504348449015
3024,Ctsl,6837.938350246351,2.746145048966357,0.0534001606054322,51.42578257877003,0.0,0.0,inf
4999,Gm13919,36.721787059497046,2.7487185308751245,0.2318523150012968,11.855471578361206,2.0158611625785419e-32,6.611550078262353e-32,31.179696708212557
5670,Gm49417,81.79326700766272,2.750350787542619,0.1660427365990864,16.56411381717586,1.2663204623217312e-61,6.677213791499957e-61,60.17540471827269
6652,Irf6,229.07655625008775,2.7530586836357935,0.097859942527128,28.132641533818717,3.9081531653817687e-174,6.195748289538493e-173,172.20790623434166
7159,Lgals3bp,121.74134410498942,2.758078550411287,0.1429394649931851,19.2954307653438,5.867394857494912e-83,3.9896082348710117e-82,81.39906974837017
8225,Myo7a,642.9653084693114,2.7705620299379734,0.0922313303107976,30.03927212804846,3.01473314783456e-198,5.629314859809635e-197,196.24954445962655
6988,Klhdc7a,88.81053750486036,2.7708144213426493,0.1527227792338297,18.142771073464623,1.4645702154937498e-73,8.973201869980734e-73,72.04705256182302
11481,Slc38a5,60.77423884785131,2.771193410414345,0.1776937622322479,15.5953330921789,7.831387967114677e-55,3.7475829472751546e-54,53.42624874589924
960,Amn,58.01590318556612,2.7717600909459112,0.1716626076556147,16.14655706795826,1.2007964766930769e-58,6.102960697047591e-58,57.21445942688272
4150,F5,238.7368618115371,2.772769549708252,0.0924813769096775,29.98192330566501,1.6886094775523386e-197,3.13290029830133e-196,195.50405342592472
2543,Chsy3,1653.959035769164,2.7739438740550764,0.064132019350342,43.25364930272201,0.0,0.0,inf
3868,Elf1,3329.58443099063,2.7772846822673656,0.0434817591820239,63.872408442378344,0.0,0.0,inf
2653,Cmklr1,130.06007171626052,2.77943708419488,0.1159358352599689,23.973925559447643,5.203143187801915e-127,5.564099246586697e-126,125.25460513211986
1301,Arsi,83.52340257005086,2.7823527011721354,0.1495423658035722,18.605782289326807,2.8845039955445102e-77,1.8388237085543315e-76,75.7354599053851
4084,Etl4,13524.594221287016,2.7882176759702655,0.0298784600515408,93.3186540123066,0.0,0.0,inf
4276,Fam89a,113.24083020739702,2.7892785916725815,0.1389168540260994,20.07876302142962,1.1317801752151197e-89,8.307748094664175e-89,88.08051668049947
2607,Clic5,263.9270635283336,2.7917766203346805,0.0992810612345416,28.119931290212406,5.590158505872313e-174,8.852611666676482e-173,172.0529285863529
4721,Gas6,384.92830647379475,2.7924504076544645,0.0836978716051601,33.363457804849396,4.6480854326791166e-244,1.1652380262892803e-242,241.93358535107996
12467,Tent5a,113.47131178031616,2.796489455740708,0.1277402299299782,21.892002678197976,3.0960920920596164e-106,2.6976773550176695e-105,104.56900999362428
10319,Rap1gap2,1742.3924862265148,2.7975514707708418,0.0774210637570157,36.1342422205783,6.578517662674217e-286,2.1182826873810977e-284,283.6740160832382
8149,Mtus1,3899.211461827312,2.799024227493005,0.0561164067940149,49.87889259851066,0.0,0.0,inf
6001,Gsn,185.51074053262587,2.8017165058666884,0.1320158672594655,21.22257395287312,5.909858334368033e-100,4.840805385245495e-99,98.31508237693625
11244,Shisa9,1071.1046552152357,2.8018490584013063,0.0935557252001736,29.948451069204108,4.609050130229958e-197,8.529391620310611e-196,195.0690819448424
4897,Gm10637,32.770560666827855,2.8041207104936623,0.2727142364375782,10.282267428072092,8.471086796640552e-25,2.37741715443195e-24,23.62389460793416
2828,Cotl1,2052.106127754833,2.821258204177302,0.052123070824681,54.12686089940416,0.0,0.0,inf
7764,Mfsd12,585.1219909038336,2.824290971293575,0.0617680865767769,45.724113013975554,0.0,0.0,inf
12212,Syn2,305.4645640959389,2.8251680667290264,0.1362994715708537,20.72765238315979,1.9507676997833008e-95,1.532066339829812e-94,93.81472242896044
11018,Sdsl,27.13720073948669,2.8253212782011587,0.2533081634316761,11.153692166589892,6.869549243370575e-29,2.1053250536472004e-28,27.67668084134528
9125,Pcsk1n,44.578218979349025,2.826711720261502,0.2179119816934435,12.971804938372284,1.768170243482074e-38,6.457455963691283e-38,37.18993854679477
12621,Tjp3,148.88892469278798,2.835978891029057,0.1156702295012809,24.517794278238657,9.543421193213968e-133,1.0728019634574894e-131,130.96948044030376
9399,Pik3ip1,235.65148903879455,2.836156282836698,0.0937689714005957,30.24621301134033,5.8512216265764145e-201,1.1111952997259796e-199,198.95420960430013
6930,Kif21a,4229.346118612711,2.8377871678154523,0.0508536277012459,55.803042891784216,0.0,0.0,inf
8644,Npffr1,40.38793632130712,2.8421872103557693,0.2257961991833223,12.587400587944428,2.476965047086574e-36,8.665191581913195e-36,35.06222183086721
11850,Spdef,102.54566250139152,2.8427326083948428,0.1299320557979239,21.87860871543497,4.1532084175864057e-106,3.612244295968007e-105,104.44222288604315
2661,Cmtm8,1162.4444579255871,2.843331404343504,0.0727809814081253,39.06695608292625,0.0,0.0,inf
