Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,p_log10
0610005C13Rik,57.17259983375367,-4.3208261135069606,0.24978434582908965,-17.298226192538927,4.850960638479324e-67,2.5227755468393184e-66,65.59812138725705
0610009B22Rik,173.29606093513632,-0.7609603926541721,0.0828227349006992,-9.187820150669136,4.008824427394335e-20,9.774099437514964e-20,19.00992324695872
0610009E02Rik,69.72556411335974,-0.05596343881250351,0.13359712167897936,-0.4188970399151122,0.6752913804855714,0.6989992318955971,0.15552330148419982
0610009L18Rik,26.534472495518727,-0.06694083250265798,0.22892282734283173,-0.2924165898161318,0.76996812543374,0.7879103225727405,0.1035232097034699
0610012G03Rik,184.19527316399873,-0.6309591475610742,0.08759937749971328,-7.202781179160085,5.899661304906657e-13,1.1640130453717614e-12,11.934042152417039
0610030E20Rik,195.13213706538917,0.5780283995034519,0.0813123113351022,7.108743928349253,1.171037852388306e-12,2.2876379312485423e-12,11.640612711043287
0610038B21Rik,39.81718549320531,2.536778495802032,0.25506359130790357,9.945670735654799,2.6339359828265954e-23,6.957854012437884e-23,22.157524687726657
0610040B10Rik,25.567991033092813,1.1719805735584359,0.270958172096998,4.3253191608440895,1.5231117618651107e-05,2.2345491979850902e-05,4.650810079053194
0610040F04Rik,165.37705542559257,-1.0479300361353348,0.09835468409969597,-10.654602225890063,1.659525827161987e-26,4.690549999307479e-26,25.328776230278596
0610040J01Rik,80.29837951959871,-0.13459255628025518,0.13691573224204123,-0.9830320743734612,0.32559165293592096,0.3527524323999784,0.45252998289113044
0610043K17Rik,88.0801085601613,-1.8413055038888217,0.11921155956191158,-15.445695959816332,8.065234876767597e-54,3.561171341722504e-53,52.448407130236326
1110002J07Rik,133.62577806646172,-2.1655787490480245,0.10672964199059218,-20.290321495118594,1.5656804620129452e-91,1.0551387592846688e-90,89.976690423372
1110002L01Rik,661.6540583010179,0.09027576507371292,0.06016160526432389,1.5005544595607203,0.13347083771561813,0.1514609708041592,0.819699263848801
1110004F10Rik,911.8172110767146,0.31036084265254094,0.040661119515972025,7.632865163258198,2.2959298155480427e-14,4.754414843185298e-14,13.322902926889295
1110019D14Rik,1325.6544373589456,0.038885063876105096,0.05748445153952764,0.6764448965711506,0.49875822032671524,0.5270877449095162,0.2781170812618882
1110020A21Rik,20.546953546670824,0.34424134077152246,0.24384613906521532,1.411715363184229,0.15803378788731848,0.17781688959484077,0.7500269907815715
1110032A03Rik,84.69153684481053,0.1725288991675985,0.1319360870374592,1.3076702746126934,0.19098516977079882,0.2126516767723589,0.6723311884961047
1110038B12Rik,1863.1677097746162,0.29908708514228877,0.119229238714523,2.508504527638637,0.012124341436504975,0.014953729372307392,1.8252504833373981
1110038F14Rik,218.87082632681077,0.0768716600581115,0.07174329846654062,1.0714820993902674,0.28395271526738874,0.3098205258576656,0.5088898132668537
1110046J04Rik,22.285575719601322,-0.12643645417114713,0.24333435127528072,-0.5195996928033862,0.6033426122492709,0.6296048495456927,0.20093193547297086
1110059E24Rik,696.5975777342892,0.6182639087007883,0.06078279775218191,10.171692182079502,2.652597170383893e-24,7.162404176457542e-24,23.14494117527434
1110059G10Rik,74.70983429613524,-0.41788150404937224,0.13021535428523534,-3.209156910436286,0.0013312481968588933,0.0017490049079924945,2.757208971818598
1110065P20Rik,128.4359457947479,0.4977985289524194,0.11453429050372083,4.346283778972269,1.3846341016022301e-05,2.037316541083712e-05,4.690941488738778
1190007I07Rik,144.86872484353466,-0.5564103257701216,0.09149227575628553,-6.081500554782038,1.190629541074505e-09,2.0681513729271364e-09,8.684417677366753
1190028D05Rik,40.49499436169074,-3.930158278810507,0.2548623134985738,-15.420711775154233,1.187878923528042e-53,5.232391981227135e-53,52.28129972857766
1500002F19Rik,67.98108959590017,0.7760804886639533,0.14292949092851653,5.429813564872313,5.64129529923038e-08,9.240401260746536e-08,7.034309169305406
1500004A13Rik,27.358724362887376,-0.2900654369924736,0.2131510788449606,-1.3608443295914918,0.173562889526227,0.1942140711937825,0.7117193077934637
1500009L16Rik,209.19889737556903,-0.7058418189524334,0.0788975490298302,-8.946308568920983,3.6756858787519457e-19,8.756023829755409e-19,18.057693065158333
1500011B03Rik,373.550075033823,-0.10291687305069178,0.05649191632016077,-1.821798228040689,0.06848560672887706,0.07973992936330399,1.0983241533882078
1500015A07Rik,138.85974197370362,0.6824277622608913,0.1031743048219612,6.614318976401117,3.732661090340659e-11,6.889764652936695e-11,10.161795612878528
1600002D24Rik,62.25391345077256,-1.8174573934982923,0.1613356438843275,-11.265070444082097,1.9519578148647505e-29,5.823221355483907e-29,28.234836700938164
1600010M07Rik,226.46776233619912,-0.8094130813268869,0.10740442355705852,-7.536124253736038,4.841452932134337e-14,9.909224307842204e-14,13.003960340672025
1600012H06Rik,170.054200667894,-0.7091778784318438,0.0838418795109918,-8.458515989480762,2.708014984474358e-17,6.125601103318332e-17,16.212851287690757
1600014C10Rik,77.60267007865208,0.5011781371220914,0.1389955060060573,3.605714684762905,0.00031129501345974813,0.00042458293945489247,3.3720374605926677
1600020E01Rik,1238.66072594558,-1.4306866216773608,0.04522487269288049,-31.63495078013976,1.2214385321571943e-219,2.0721945584996298e-218,217.6835694710716
1700001G01Rik,37.67409732506156,-2.2306432895524453,0.29388954038286147,-7.590073762565685,3.1972342856119126e-14,6.581694002363262e-14,13.181662312891586
1700001L05Rik,441.75073288302974,-1.6724382565795979,0.06038766385733543,-27.69503156357725,8.013680509914079e-169,9.66931219282042e-168,167.01460441748748
1700001P01Rik,49.61275186790973,0.8143654493603125,0.17672499615321596,4.6080943108595624,4.063763420790678e-06,6.134869027112922e-06,5.212194704560336
1700003M07Rik,14.379046982062816,2.4361667980729487,0.39486844245887476,6.169565698648287,6.847781919069613e-10,1.2011750363976733e-09,8.92039370217019
1700006J14Rik,44.279859926879055,-2.7751585245457866,0.20414303182146143,-13.59418687860418,4.3355217618155697e-42,1.6211370556070288e-41,40.790180267089994
1700007L15Rik,33.590906786268235,0.03395649720737722,0.19746754516729348,0.1719598893003377,0.863469062900307,0.8756238524272998,0.05768241654624482
1700008J07Rik,61.309245922669696,-0.7452872929740472,0.14264305708816263,-5.224840999540633,1.7430482395327596e-07,2.7971400696726735e-07,6.553285785340021
1700008O03Rik,122.40861663014321,-1.1074654009227498,0.11954317242617499,-9.264145985473787,1.9664464412114936e-20,4.838854577869238e-20,19.315257429550385
1700010I14Rik,20.22272036546072,0.7905363107283125,0.25729134149613797,3.072533673816531,0.0021224988446215906,0.00275563060225019,2.5597790008996424
1700012I11Rik,25.93571727101973,-1.521618135738366,0.24459853103355336,-6.220880106306258,4.943738390200024e-10,8.716810973991457e-10,9.059642371685843
1700017B05Rik,357.7936023054904,-0.35737068343231854,0.06622691066540777,-5.396155125487132,6.808408823501038e-08,1.1114776806751415e-07,6.954099253843936
1700018A04Rik,42.16151413903765,0.14101088923113228,0.20564901417460274,0.6856871636224301,0.49291040304211287,0.5212844759970972,0.28292520829605006
1700019A02Rik,175.53545769926336,0.39399826692899376,0.08246757114008031,4.77761453965637,1.7738700925230282e-06,2.7254755445531377e-06,5.564557710504116
1700019D03Rik,1729.0836359072298,-1.714062760680867,0.04080893725614828,-42.00214158781177,0.0,0.0,inf
1700020G17Rik,27.261782354696546,-1.5242447993524721,0.23671767966042026,-6.4390830526011165,1.2019742033258895e-10,2.171154983873247e-10,9.663309174132625
1700023F02Rik,30.614604615140507,-2.261720389797851,0.2550240642279107,-8.868654793990695,7.40347979525352e-19,1.7485221015146554e-18,17.757328873789284
1700025G04Rik,1486.9699227350895,1.2950006367287903,0.03803143274835107,34.05079806742062,3.949873931273619e-254,8.078735156775582e-253,252.09265662900663
1700026F02Rik,38.41443814701463,-1.0756332214742244,0.20928502312602282,-5.13956137619328,2.7538053321290374e-07,4.3787810347999393e-07,6.358646771582422
1700026N04Rik,28.707555097995296,-0.2839223938574692,0.21622153087934,-1.313108794960428,0.18914629068468347,0.21068438989815,0.6763676410992532
1700027J07Rik,17.048607575158865,1.726073623550354,0.3366551731481411,5.127126392888714,2.941980193155837e-07,4.6729139073217074e-07,6.33041222024244
1700028E10Rik,160.84408035993127,-0.2710612732847017,0.09123232755482624,-2.9711099184859324,0.0029672555846812225,0.0038161239706602937,2.418377525241749
